cif;type;rmk;begin;end
00001947;TROCA;;2020-04-29 03:00:00;2020-04-30 03:00:00
00001948;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00001951;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-04 09:25:00;2020-04-04 10:40:00
00001954;GVI;;2017-02-01 02:00:00;2035-12-31 00:00:00
00001954;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 12:40:00;2020-04-23 13:40:00
00001954;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 13:10:00;2020-04-23 14:15:00
00001954;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-24 11:05:00;2020-04-24 12:10:00
00001954;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-24 18:10:00;2020-04-24 19:15:00
00001958;E-CASADA;Escala Casada com CMTE CASSIO VEZONE CIF 2352;2011-03-01 03:00:00;2034-12-31 03:00:00
00001959;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00001985;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-14 01:15:00;2020-04-14 02:40:00
00001985;TROCA;;2020-04-16 03:00:00;2020-04-17 03:00:00
00001995;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 06:15:00;2020-04-02 09:10:00
00001998;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 13:50:00;2020-04-01 15:35:00
00002003;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 09:35:00;2020-04-06 10:45:00
00002006;PONTE;;2017-11-01 02:00:00;2035-12-31 00:00:00
00002009;GVI;;2019-06-01 03:00:00;2035-12-31 00:00:00
00002010;FR-CASADA;CMTE. VALLADA (CIF.2932);2015-06-01 03:00:00;2034-12-31 03:00:00
00002014;BEN;( FILHO NASCIDO EM 11/08/2017 );2018-07-06 03:00:00;2022-08-11 03:00:00
00002016;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 09:00:00;2020-04-01 10:00:00
00002016;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 10:30:00;2020-04-01 12:05:00
00002016;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 14:05:00;2020-04-29 15:10:00
00002016;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 15:50:00;2020-04-29 17:00:00
00002022;BENSHORT;( FILHO NASCIDO EM ABR/2018 );2019-04-02 03:00:00;2023-04-30 03:00:00
00002022;GVI;;2019-08-01 03:00:00;2035-12-31 00:00:00
00002022;RESTRICAO;"dar a maioria possivel de voos para BEL, dvd doenca
acdo e-mail RENATA FREITAS";2020-04-01 03:00:00;2020-06-01 03:00:00
00002022;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 19:45:00;2020-04-01 21:40:00
00002023;GVI;;2018-10-01 03:00:00;2035-12-31 00:00:00
00002023;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 06:55:00;2020-04-01 10:20:00
00002026;PONTE;;2015-10-01 03:00:00;2034-12-31 03:00:00
00002027;GVI;;2019-01-07 02:00:00;2035-12-31 00:00:00
00002027;BEN;( FILHO NASCIDO EM 07/01/2019 );2020-01-09 03:00:00;2024-01-31 03:00:00
00002028;FR-CASADA;AUX. CAROL CAVALCANTE (CIF.34576);2016-11-01 02:00:00;2035-12-31 00:00:00
00002028;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 23:05:00;2020-04-03 00:55:00
00002028;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 01:35:00;2020-04-03 03:20:00
00002028;TROCA;TROCA ENTRE CHC DANIEL COM CHC RICARDO MELARI .;2020-04-16 03:00:00;2020-04-19 03:00:00
00002028;TROCA;;2020-04-19 03:00:00;2020-04-20 03:00:00
00002028;TROCA;;2020-04-26 03:00:00;2020-04-27 03:00:00
00002030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 19:20:00;2020-04-01 22:10:00
00002030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 09:05:00;2020-04-02 10:35:00
00002030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 11:15:00;2020-04-02 12:55:00
00002030;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 08:50:00;2020-04-03 10:55:00
00002060;PONTE;;2018-01-01 02:00:00;2035-12-31 00:00:00
00002060;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-22 01:35:00;2020-04-22 03:20:00
00002066;E-CASADA;CHC RUTH WEHRMANN (CIF.8573);2019-01-06 02:00:00;2035-12-31 00:00:00
00002067;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 17:00:00;2020-04-01 18:15:00
00002078;TROCA;;2020-04-03 03:00:00;2020-04-04 03:00:00
00002082;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 23:20:00;2020-04-03 00:35:00
00002082;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 01:15:00;2020-04-03 02:40:00
00002084;PONTE;;2017-12-01 02:00:00;2035-12-31 00:00:00
00002088;RESTRICAO;01 voo inativo para manaus e 01 voo inativo para teresina. acd email cmt. marcel;2020-04-01 03:00:00;2020-05-01 03:00:00
00002117;E-CASADA;CHC. GISELE KERSCHER (CIF.995);2015-02-01 02:00:00;2034-12-31 03:00:00
00002118;TROCA;;2020-04-27 03:00:00;2020-04-28 03:00:00
00002119;PONTE;;2019-08-01 03:00:00;2035-12-31 00:00:00
00002119;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 01:15:00;2020-04-06 02:40:00
00002121;RESTRICAO;LIC-SREM DE ATE 30APR2020;2019-05-01 03:00:00;2020-04-30 03:00:00
00002123;E-CASADA;Escala Casada AUX SAFITRI JANAFA (CIF.12009);2013-01-01 00:00:00;2034-12-31 00:00:00
00002125;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 01:15:00;2020-04-13 02:40:00
00002126;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-27 16:30:00;2020-04-27 17:50:00
00002126;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-27 18:20:00;2020-04-27 19:40:00
00002134;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-16 08:30:00;2020-04-16 12:10:00
00002134;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-18 10:50:00;2020-04-18 14:10:00
00002134;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-18 13:15:00;2020-04-18 16:40:00
00002137;FR-CASADA;AUX. JULIANA MORAES (CIF.11311);2015-01-01 02:00:00;2034-12-31 03:00:00
00002137;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002144;FR-FIXA;SABADOS;2020-02-06 03:00:00;2020-12-20 03:00:00
00002144;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 07:10:00;2020-04-02 09:10:00
00002146;GVI;;2020-03-01 03:00:00;2035-12-31 00:00:00
00002149;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002149;TROCA;;2020-04-28 03:00:00;2020-04-29 03:00:00
00002150;FR-CASADA;CMTE.MAXIMILIANO (CIF.4108);2015-07-06 03:00:00;2034-12-31 03:00:00
00002150;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 01:35:00;2020-04-13 03:20:00
00002150;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 09:00:00;2020-04-23 10:45:00
00002151;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002151;TROCA;;2020-04-06 03:00:00;2020-04-07 03:00:00
00002151;TROCA;;2020-04-26 03:00:00;2020-04-28 03:00:00
00002151;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-28 14:15:00;2020-04-28 17:45:00
00002151;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 01:15:00;2020-04-29 02:40:00
00002153;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 23:15:00;2020-04-07 00:35:00
00002153;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 20:25:00;2020-04-13 22:10:00
00002154;BENSHORT;;2019-10-19 03:00:00;2035-12-31 00:00:00
00002155;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002161;TROCA;;2020-04-11 03:00:00;2020-04-12 03:00:00
00002162;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002163;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002163;AMA;( OPCAO DE 01 FOLGA A MAIS POR SEMANA );2020-04-19 03:00:00;2020-10-19 03:00:00
00002166;GVI;;2019-02-01 02:00:00;2035-12-31 00:00:00
00002167;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 09:35:00;2020-04-23 10:45:00
00002167;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-24 09:25:00;2020-04-24 10:40:00
00002170;FR-CASADA;CMTE AYACHE;2018-04-01 03:00:00;2035-12-31 00:00:00
00002170;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 17:35:00;2020-04-03 18:35:00
00002172;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 06:40:00;2020-04-02 09:40:00
00002173;GVI;;2019-10-01 03:00:00;2035-12-31 00:00:00
00002173;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-16 13:10:00;2020-04-16 14:15:00
00002173;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-17 17:35:00;2020-04-17 18:35:00
00002173;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-17 18:10:00;2020-04-17 19:15:00
00002174;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002174;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 09:00:00;2020-04-03 10:45:00
00002174;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 11:20:00;2020-04-03 13:05:00
00002177;BEN;( FILHO NASCIDO EM 29/08/2018 );2019-08-26 03:00:00;2023-08-29 03:00:00
00002178;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-15 09:35:00;2020-04-15 10:45:00
00002179;GVI;;2018-12-01 02:00:00;2035-12-31 00:00:00
00002205;GVI;;2019-01-07 02:00:00;2035-12-31 00:00:00
00002247;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 20:20:00;2020-04-01 23:05:00
00002248;PONTE;;2018-01-01 02:00:00;2035-12-31 00:00:00
00002254;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 07:30:00;2020-04-01 09:40:00
00002254;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 10:15:00;2020-04-01 11:40:00
00002254;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 12:30:00;2020-04-01 13:50:00
00002258;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-15 09:35:00;2020-04-15 10:45:00
00002275;FR-FIXA;SABADOS;2020-03-06 03:00:00;2020-12-20 03:00:00
00002282;TROCA;;2020-04-09 03:00:00;2020-04-10 03:00:00
00002304;FR-CASADA;Folga Casada CMTE. PREZZI (CIF.1589);2013-06-01 03:00:00;2034-12-31 03:00:00
00002308;BEN;( FILHO NASCIDO EM 30/01/18 );2019-01-17 02:00:00;2023-01-30 03:00:00
00002310;GVI;;2019-01-07 02:00:00;2035-12-31 00:00:00
00002315;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002315;TROCA;;2020-04-05 03:00:00;2020-04-06 03:00:00
00002315;TROCA;;2020-04-10 03:00:00;2020-04-11 03:00:00
00002318;GVI;;2019-05-01 03:00:00;2035-12-31 00:00:00
00002320;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 19:05:00;2020-04-01 20:10:00
00002320;TROCA;;2020-04-13 03:00:00;2020-04-14 03:00:00
00002323;FR-CASADA;Folgas Casadas com CMTE GILBERTO BARTH CIF 930;2011-03-01 03:00:00;2034-12-31 03:00:00
00002325;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002327;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002329;PONTE;;2016-12-14 02:00:00;2035-12-31 00:00:00
00002331;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 07:40:00;2020-04-01 10:20:00
00002332;FR-CASADA;Folgas Casadas com CHC ALCANTARA CIF 1057;2011-03-01 03:00:00;2034-12-31 03:00:00
00002332;GVI;;2019-06-01 03:00:00;2035-12-31 00:00:00
00002334;E-CASADA;CHC. GABI MONTENEGRO (CIF.2479);2019-03-01 03:00:00;2035-12-31 00:00:00
00002334;TROCA;;2020-04-26 03:00:00;2020-04-28 03:00:00
00002336;GVI;;2018-10-01 03:00:00;2035-12-31 00:00:00
00002336;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-14 01:35:00;2020-04-14 03:20:00
00002337;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002337;FR-CASADA;CHC ERIKA BURMAS (CIF.621);2020-01-02 03:00:00;2035-12-31 00:00:00
00002337;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 09:35:00;2020-04-13 10:45:00
00002339;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002340;FR-CASADA;Folgas Casadas com COP BARRIOS CIF 1051;2011-03-01 03:00:00;2034-12-31 03:00:00
00002341;TROCA;;2020-04-09 03:00:00;2020-04-10 03:00:00
00002343;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-28 09:40:00;2020-04-28 11:00:00
00002345;GVI;;2019-06-01 03:00:00;2035-12-31 00:00:00
00002346;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 21:00:00;2020-04-02 22:40:00
00002346;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 21:30:00;2020-04-03 23:20:00
00002346;TROCA;;2020-04-29 03:00:00;2020-04-30 03:00:00
00002347;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 18:20:00;2020-04-01 22:20:00
00002347;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 18:00:00;2020-04-02 19:45:00
00002350;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 17:00:00;2020-04-01 18:40:00
00002350;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-04 09:40:00;2020-04-04 11:00:00
00002350;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-21 23:15:00;2020-04-21 23:45:00
00002351;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 05:15:00;2020-04-01 11:25:00
00002352;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 18:00:00;2020-04-01 19:45:00
00002352;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 20:25:00;2020-04-01 22:10:00
00002352;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 20:50:00;2020-04-01 22:15:00
00002352;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-08 14:30:00;2020-04-08 17:20:00
00002352;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-08 18:00:00;2020-04-08 21:10:00
00002355;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 01:35:00;2020-04-23 03:20:00
00002359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 09:05:00;2020-04-02 10:35:00
00002359;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 11:15:00;2020-04-02 12:55:00
00002361;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 16:30:00;2020-04-02 17:50:00
00002361;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 18:20:00;2020-04-02 19:40:00
00002363;E-CASADA;Escala Casada com AUX KARINA UCHOA CIF 12961;2011-03-01 03:00:00;2034-12-31 03:00:00
00002367;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 18:00:00;2020-04-23 19:45:00
00002367;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 20:25:00;2020-04-23 22:10:00
00002436;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-10 01:15:00;2020-04-10 02:40:00
00002438;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-17 01:15:00;2020-04-17 02:40:00
00002441;FR-CASADA;FOlgas Casadas com CHC DANI FIGUEIRA CIF 3963;2012-01-06 02:00:00;2034-12-31 03:00:00
00002453;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 09:25:00;2020-04-06 10:40:00
00002456;TROCA;;2020-04-03 03:00:00;2020-04-04 03:00:00
00002456;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 09:25:00;2020-04-29 10:40:00
00002456;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-05-01 01:15:00;2020-05-01 02:40:00
00002468;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002471;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002473;BEN;( FILHOS NASCIDOS EM 03/02/2018 );2019-02-03 02:00:00;2023-02-03 03:00:00
00002473;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 09:05:00;2020-04-23 10:35:00
00002473;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 11:15:00;2020-04-23 12:55:00
00002474;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002474;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 05:15:00;2020-04-01 11:25:00
00002479;E-CASADA;AUX. MARCO AURELIO (CIF.2334);2019-03-01 03:00:00;2035-12-31 00:00:00
00002479;TROCA;;2020-04-13 03:00:00;2020-04-14 03:00:00
00002479;TROCA;;2020-04-26 03:00:00;2020-04-27 03:00:00
00002479;TROCA;;2020-04-27 03:00:00;2020-04-28 03:00:00
00002479;TROCA;;2020-05-01 03:00:00;2020-05-02 03:00:00
00002481;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002482;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002484;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002493;BEN;( FILHO NASCIDO EM 10/07/2017 );2018-06-27 03:00:00;2022-07-10 03:00:00
00002494;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002495;E-CASADA;Escala Casada com COP HERNANI;2011-04-01 03:00:00;2034-12-31 03:00:00
00002541;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-10 09:35:00;2020-04-10 10:45:00
00002541;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-11 09:35:00;2020-04-11 10:45:00
00002541;TROCA;;2020-04-29 03:00:00;2020-04-30 03:00:00
00002546;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002560;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 15:30:00;2020-04-01 18:35:00
00002560;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 20:00:00;2020-04-01 23:25:00
00002562;GVI;;2019-02-01 02:00:00;2035-12-31 00:00:00
00002562;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 18:20:00;2020-04-01 22:20:00
00002579;PONTE;;2018-06-01 03:00:00;2035-12-31 00:00:00
00002581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 07:15:00;2020-04-02 09:20:00
00002581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-09 09:05:00;2020-04-09 10:35:00
00002581;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-09 11:15:00;2020-04-09 12:55:00
00002586;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-17 01:15:00;2020-04-17 02:40:00
00002586;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-18 09:00:00;2020-04-18 10:45:00
00002592;TROCA;;2020-04-17 03:00:00;2020-04-18 03:00:00
00002600;TROCA;com julia ikeda;2020-04-20 03:00:00;2020-04-21 03:00:00
00002600;TROCA;;2020-04-26 03:00:00;2020-04-27 03:00:00
00002605;E-CASADA;Escala Casada CMTE.ANDERSON KINDLEMANN (CIF.2114);2012-12-03 00:00:00;2034-12-31 00:00:00
00002609;GVI;;2019-07-06 03:00:00;2035-12-31 00:00:00
00002609;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 14:45:00;2020-04-03 16:15:00
00002609;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 16:45:00;2020-04-03 18:15:00
00002610;BEN;( FILHO NASCIDO EM 31/01/2017 );2017-12-28 02:00:00;2022-01-31 03:00:00
00002614;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002614;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 17:20:00;2020-04-01 20:35:00
00002614;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-27 09:25:00;2020-04-27 10:40:00
00002615;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002621;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 18:00:00;2020-04-06 19:45:00
00002621;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-06 20:25:00;2020-04-06 22:10:00
00002621;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 09:00:00;2020-04-13 10:40:00
00002621;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-13 11:20:00;2020-04-13 13:05:00
00002622;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-24 01:35:00;2020-04-24 03:20:00
00002627;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00002630;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 09:35:00;2020-04-29 10:45:00
00002633;PONTE;;2018-02-01 02:00:00;2035-12-31 00:00:00
00002637;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00002637;TROCA;;2020-04-20 03:00:00;2020-04-21 02:59:00
00002639;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002641;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002641;E-CASADA;CHC HUGO (CIF.1813);2020-04-01 03:00:00;2020-07-31 03:00:00
00002641;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-11 01:15:00;2020-04-11 02:40:00
00002642;PONTE;;2015-09-01 03:00:00;2034-12-31 03:00:00
00002646;E-CASADA;Escala Casada com AUX FABIO PIRES CIF1083;2011-03-01 03:00:00;2034-12-31 03:00:00
00002646;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 01:50:00;2020-04-02 05:10:00
00002646;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 23:05:00;2020-04-03 00:55:00
00002646;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-03 01:35:00;2020-04-03 03:20:00
00002648;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00002720;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-09 09:05:00;2020-04-09 10:35:00
00002720;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-09 11:15:00;2020-04-09 12:55:00
00002745;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-05-01 01:35:00;2020-05-01 03:20:00
00002750;GVI;;2016-07-01 03:00:00;2035-12-31 00:00:00
00002759;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-10 14:20:00;2020-04-10 15:20:00
00002766;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 14:30:00;2020-04-23 17:20:00
00002766;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 18:00:00;2020-04-23 21:10:00
00002766;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-26 14:25:00;2020-04-26 16:45:00
00002766;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-26 18:00:00;2020-04-26 20:25:00
00002771;AMA;( OPCAO DE 01 FOLGA A MAIS POR SEMANA );2019-10-28 03:00:00;2020-04-28 03:00:00
00002771;BENSHORT;;2020-04-29 03:00:00;2020-09-30 03:00:00
00002778;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002778;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-17 01:15:00;2020-04-17 02:40:00
00002778;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-24 09:35:00;2020-04-24 10:45:00
00002781;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002788;BENSHORT;( FILHO NASCIDO EM MAI/18 );2019-05-23 03:00:00;2023-05-31 03:00:00
00002789;BEN;( FILHO NASCIDO EM 19/07/2017 );2018-07-04 03:00:00;2022-07-19 03:00:00
00002789;GVI;;2018-10-01 03:00:00;2035-12-31 00:00:00
00002789;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-25 09:25:00;2020-04-25 10:40:00
00002800;BENSHORT;( FILHO NASCIDO MAI/16 );2018-10-01 03:00:00;2021-05-31 03:00:00
00002800;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 06:00:00;2020-04-01 08:35:00
00002800;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-15 20:20:00;2020-04-15 22:10:00
00002801;FR-CASADA;CMTE. AUGUSTO VAZ (CIF.6342);2015-06-01 03:00:00;2034-12-31 03:00:00
00002801;PONTE;;2019-12-01 03:00:00;2035-12-31 00:00:00
00002805;BENSHORT;BATE E VOLTA E VOOS CURTOS - FILHO ATE 05 ANOS;2018-10-01 03:00:00;2020-11-30 03:00:00
00002805;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-15 18:00:00;2020-04-15 19:45:00
00002806;BEN;( FILHO NASCIDI EM 02/07/2015 );2016-07-09 03:00:00;2020-07-02 03:00:00
00002808;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00002808;BENSHORT;( FILHO NASCIDO EM 26/03/2018 );2019-03-26 03:00:00;2023-03-26 03:00:00
00002810;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 04:55:00;2020-04-01 06:15:00
00002810;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 07:00:00;2020-04-01 08:20:00
00002810;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 09:00:00;2020-04-01 11:45:00
00002813;PONTE;;2019-07-09 03:00:00;2035-12-31 00:00:00
00002816;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00002816;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-02 09:00:00;2020-04-02 11:30:00
00002816;TROCA;com susan mary;2020-04-24 03:00:00;2020-04-27 03:00:00
00002816;TROCA;;2020-04-27 03:00:00;2020-04-28 03:00:00
00002843;TROCA;;2020-04-21 03:00:00;2020-04-24 03:00:00
00002843;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-23 01:15:00;2020-04-23 02:40:00
00002845;TROCA;;2020-04-07 03:00:00;2020-04-09 03:00:00
00002845;TROCA;;2020-04-26 03:00:00;2020-04-28 03:00:00
00002845;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-29 20:20:00;2020-04-29 22:10:00
00002850;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-20 09:35:00;2020-04-20 10:45:00
00002852;TROCA;;2020-04-17 03:00:00;2020-04-18 03:00:00
00002852;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-22 09:35:00;2020-04-22 10:45:00
00002852;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-28 01:15:00;2020-04-28 02:40:00
00002855;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 16:15:00;2020-04-01 18:10:00
00002855;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-10 21:25:00;2020-04-10 22:25:00
00002896;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-04-01 15:25:00;2020-04-01 17:10:00
