cif;type;rmk;begin;end
00010793;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 16:20:00;2020-09-16 17:30:00
00010793;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 18:10:00;2020-09-16 19:20:00
00010794;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00010794;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-08 18:10:00;2020-09-08 19:30:00
00010805;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:10:00;2020-09-30 10:35:00
00010807;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 19:50:00;2020-09-02 21:30:00
00010807;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 22:10:00;2020-09-02 23:40:00
00010807;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 16:15:00;2020-09-29 17:25:00
00010813;E-CASADA;AUX. NATALIA PAREZANI (CIF.6415);2013-10-07 03:00:00;2034-12-31 03:00:00
00010813;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-09 23:45:00;2020-09-10 01:25:00
00010813;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-19 01:00:00;2020-09-19 02:55:00
00010816;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 08:30:00;2020-09-01 10:20:00
00010816;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:40:00;2020-09-01 13:55:00
00010843;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:20:00;2020-09-01 11:00:00
00010843;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 09:25:00;2020-09-18 11:05:00
00010855;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 23:40:00;2020-09-02 01:50:00
00010855;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 09:25:00;2020-09-21 11:05:00
00010856;BEN;( FILHO NASCIDO EM 21/03/2018 );2019-03-18 03:00:00;2023-03-21 03:00:00
00010858;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:30:00;2020-09-01 10:50:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:10:00;2020-09-01 14:20:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 16:15:00;2020-09-01 17:55:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 03:10:00;2020-09-15 04:05:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 16:00:00;2020-09-15 17:20:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 18:10:00;2020-09-15 19:30:00
00010858;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 00:00:00;2020-09-25 01:20:00
00010860;GVI;;2018-11-22 02:00:00;2035-12-31 00:00:00
00010863;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00010863;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:40:00;2020-09-01 20:20:00
00010863;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:05:00;2020-09-01 23:50:00
00010863;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 00:35:00;2020-09-02 03:25:00
00010863;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 06:40:00;2020-09-03 09:40:00
00010863;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 10:50:00;2020-09-03 12:10:00
00010866;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:20:00;2020-09-01 17:00:00
00010889;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 09:15:00;2020-09-01 12:20:00
00010894;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 20:25:00;2020-09-17 21:45:00
00010894;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 22:25:00;2020-09-17 23:50:00
00010905;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00010905;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 01:00:00;2020-09-10 02:55:00
00010905;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 07:50:00;2020-09-11 09:55:00
00010907;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00010915;TROCA;TFR;2020-10-01 03:00:00;2020-10-21 02:59:00
00010916;E-CASADA;AUX. RAFAEL BARRETO (CIF.12471);2015-07-01 03:00:00;2034-12-31 03:00:00
00010916;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00010916;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-07 20:10:00;2020-09-07 22:55:00
00010916;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 23:45:00;2020-09-23 01:25:00
00010916;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 00:15:00;2020-09-23 01:50:00
00010916;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 22:10:00;2020-09-23 23:40:00
00010937;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 21:05:00;2020-09-01 22:25:00
00010937;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:50:00;2020-09-02 00:00:00
00010937;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-15 12:20:00;2020-09-15 14:50:00
00010945;GVI;;2019-10-01 03:00:00;2035-12-31 00:00:00
00010946;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00010948;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 12:50:00;2020-09-23 13:50:00
00010948;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 14:30:00;2020-09-23 15:30:00
00010948;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 16:40:00;2020-09-23 17:45:00
00010948;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 23:05:00;2020-09-26 01:05:00
00010948;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 19:30:00;2020-09-26 21:35:00
00010952;BEN;( FILHO NASCIDO EM 09/12/2016 );2017-11-23 02:00:00;2021-12-09 03:00:00
00010960;E-CASADA;Escala Casada com AUX JULIANA SOUZA CIF 11310;2011-02-28 03:00:00;2034-12-01 03:00:00
00010961;FR-CASADA;AUX. LUANA ARCHIMINO (CIF.24322);2019-01-06 02:00:00;2035-12-31 00:00:00
00010969;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00010969;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 09:00:00;2020-09-03 12:00:00
00010969;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 23:45:00;2020-09-23 01:25:00
00010969;TROCA;;2020-10-01 03:00:00;2020-11-01 03:00:00
00010974;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00010974;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 16:50:00;2020-09-16 19:05:00
00010974;TROCA;;2020-09-24 03:00:00;2020-09-27 03:00:00
00010974;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 06:45:00;2020-09-26 07:40:00
00010974;TROCA;;2020-10-01 03:00:00;2020-11-01 02:59:00
00010978;BENSHORT;( FILHO NASCIDO EM AGO/18 );2019-07-30 03:00:00;2023-08-31 03:00:00
00010978;TROCA;;2020-09-19 03:00:00;2020-09-24 03:00:00
00010978;TROCA;;2020-09-27 03:00:00;2020-09-28 03:00:00
00010979;AGD-RET;NAO PODE VOAR ANTES DO CRM;2020-09-01 03:00:00;2020-09-03 03:00:00
00010979;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 02:10:00;2020-09-02 04:20:00
00010979;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 04:50:00;2020-09-02 06:55:00
00010979;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 16:20:00;2020-09-18 19:00:00
00010979;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 19:45:00;2020-09-18 22:20:00
00010979;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:10:00;2020-09-30 10:35:00
00010983;FR-CASADA;COP. DIOGO UMSZA (CIF.11112);2015-04-01 03:00:00;2034-12-31 03:00:00
00011003;FR-CASADA;AUX. JUCILEIA TROES (CIF.6279);2018-01-06 02:00:00;2035-12-31 00:00:00
00011003;AGD-RET;;2020-09-01 03:00:00;2020-09-12 03:00:00
00011009;TROCA;;2020-09-28 03:00:00;2020-10-01 03:00:00
00011011;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 23:40:00;2020-09-12 01:50:00
00011011;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 20:15:00;2020-09-21 22:30:00
00011011;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 11:00:00;2020-09-23 12:30:00
00011014;AGD-RET;NAO PODE VOAR ANTES DO EMG;2020-09-01 03:00:00;2020-09-09 03:00:00
00011025;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-07 20:40:00;2020-09-07 22:35:00
00011025;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 20:10:00;2020-09-29 21:35:00
00011025;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 23:00:00;2020-09-30 00:10:00
00011025;TROCA;;2020-09-30 03:00:00;2020-10-01 03:00:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:30:00;2020-09-01 13:50:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 15:35:00;2020-09-01 18:35:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:05:00;2020-09-01 22:05:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:05:00;2020-09-02 20:25:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 20:55:00;2020-09-02 23:20:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 00:25:00;2020-09-03 01:40:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 21:40:00;2020-09-03 23:20:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 00:00:00;2020-09-04 00:45:00
00011035;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 01:15:00;2020-09-04 02:55:00
00011057;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-13 18:10:00;2020-09-13 19:30:00
00011057;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 16:40:00;2020-09-30 17:45:00
00011057;TROCA;TFR TFS;2020-10-01 03:00:00;2020-10-31 03:00:00
00011065;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011065;TROCA;;2020-09-22 03:00:00;2020-09-24 03:00:00
00011066;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011066;TROCA;TFR;2020-10-01 03:00:00;2020-11-01 02:59:00
00011067;GVI;;2020-02-01 03:00:00;2035-12-31 00:00:00
00011067;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-19 16:45:00;2020-09-19 19:35:00
00011067;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-19 20:45:00;2020-09-19 23:50:00
00011077;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-20 11:55:00;2020-09-20 15:10:00
00011077;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 11:40:00;2020-09-30 13:20:00
00011077;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 14:00:00;2020-09-30 15:35:00
00011080;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011080;TROCA;TROCA COM PRISCILA TEODORO;2020-09-17 03:00:00;2020-09-20 03:00:00
00011098;PONTE;;2019-06-01 03:00:00;2035-12-31 00:00:00
00011098;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 00:00:00;2020-09-29 01:20:00
00011098;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 17:20:00;2020-09-29 18:40:00
00011102;PONTE;;2015-09-01 03:00:00;2034-12-31 03:00:00
00011111;FR-CASADA;Folgas Casadas com CHC FRANCISCO CARDOSO CIF 3468;2011-03-01 03:00:00;2034-12-31 03:00:00
00011112;FR-CASADA;COP. ADRIANO PIMENTAL (CIF.10983);2015-04-01 03:00:00;2034-12-31 03:00:00
00011132;FR-CASADA;AUX. PAT MENDES (CIF.12717);2019-05-01 03:00:00;2035-12-31 00:00:00
00011133;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 23:10:00;2020-09-25 02:10:00
00011133;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 15:15:00;2020-09-27 16:45:00
00011133;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 10:05:00;2020-09-28 12:10:00
00011133;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 13:45:00;2020-09-29 17:00:00
00011133;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 18:20:00;2020-09-29 21:45:00
00011135;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-11 01:00:00;2020-09-11 02:55:00
00011135;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-12 07:50:00;2020-09-12 09:55:00
00011146;AGD-RET;;2020-09-01 03:00:00;2020-09-08 03:00:00
00011149;E-CASADA;Escala Casada com COP ARANA CIF 1620;2011-03-01 03:00:00;2034-12-31 03:00:00
00011157;RESTRICAO;AGUARDANDO LIBERACAO DE OPERACOES;2020-08-01 03:00:00;2020-12-31 03:00:00
00011157;SENIOR;;2020-09-01 03:00:00;2021-01-01 03:00:00
00011159;FR-CASADA;AUX. CASSIA RABELO (CIF.29457);2018-04-01 03:00:00;2035-12-31 00:00:00
00011159;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00011160;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 23:55:00;2020-09-24 01:30:00
00011160;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 09:00:00;2020-09-26 12:00:00
00011165;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-19 18:30:00;2020-09-19 21:30:00
00011168;E-CASADA;Escala Casada com AUX PRISCILA SILVA CIF 19391;2011-03-01 03:00:00;2034-12-31 03:00:00
00011172;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 08:30:00;2020-09-01 12:10:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-08 23:50:00;2020-09-09 01:25:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-09 00:15:00;2020-09-09 01:50:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-09 15:50:00;2020-09-09 17:40:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 07:50:00;2020-09-10 09:55:00
00011172;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 14:05:00;2020-09-23 15:15:00
00011195;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011195;FR-CASADA;AUX. CHRISTOPHER (CIF.4547);2018-09-01 03:00:00;2035-12-31 00:00:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 10:50:00;2020-09-01 12:00:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 12:40:00;2020-09-01 13:55:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 21:30:00;2020-09-28 22:35:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 00:00:00;2020-09-29 01:00:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 21:30:00;2020-09-29 22:35:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 00:00:00;2020-09-30 01:00:00
00011195;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-10-01 00:00:00;2020-10-01 01:00:00
00011204;E-CASADA;ESCALA CASADA COM O COMISSARIO SILVIO (CIF.3056);2012-07-02 00:00:00;2034-12-31 00:00:00
00011208;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 18:10:00;2020-09-17 19:30:00
00011208;TROCA;;2020-09-27 03:00:00;2020-09-28 03:00:00
00011212;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 13:05:00;2020-09-22 17:25:00
00011212;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 18:05:00;2020-09-22 22:05:00
00011212;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:00:00;2020-09-30 12:00:00
00011259;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 09:10:00;2020-09-21 10:35:00
00011259;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 01:15:00;2020-09-30 02:30:00
00011259;TROCA;TFR;2020-10-01 03:00:00;2020-11-01 02:59:00
00011261;GVI;;2018-11-01 03:00:00;2035-12-31 00:00:00
00011266;BENSHORT;( FILHO NASCIDO EM ABR/17 );2018-10-01 03:00:00;2022-04-30 03:00:00
00011266;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 19:10:00;2020-09-26 21:35:00
00011266;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 23:10:00;2020-09-28 02:10:00
00011272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 16:50:00;2020-09-22 19:05:00
00011272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 20:15:00;2020-09-24 22:30:00
00011272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 23:50:00;2020-09-25 01:25:00
00011272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 15:50:00;2020-09-25 17:40:00
00011272;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-25 20:15:00;2020-09-25 22:30:00
00011272;TROCA;TFR;2020-10-01 03:00:00;2020-11-01 02:59:00
00011275;E-CASADA;Escala Casada com AUX LILIAN NOGUEIRA CIF 5338;2011-09-02 03:00:00;2034-12-31 03:00:00
00011276;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011276;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 09:15:00;2020-09-02 10:30:00
00011276;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 23:45:00;2020-09-25 01:25:00
00011284;FR-CASADA;Folgas Casadas com CHC MARCOS REUTER CIF 3686;2012-01-06 02:00:00;2034-12-31 03:00:00
00011284;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011284;AGD-RET;REVALIDAR CRM;2020-09-01 03:00:00;2020-09-23 02:59:00
00011284;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 23:45:00;2020-09-30 02:15:00
00011284;TROCA;COM SILVIA REGINA;2020-10-01 03:00:00;2020-10-31 03:00:00
00011284;AGD-RET;;2020-10-01 03:00:00;2020-10-02 03:00:00
00011304;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011304;TROCA;;2020-10-01 03:00:00;2020-11-01 02:59:00
00011310;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:40:00;2020-09-01 20:20:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 21:30:00;2020-09-01 23:15:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 01:00:00;2020-09-02 03:00:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 17:00:00;2020-09-02 19:10:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 19:55:00;2020-09-02 21:55:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 22:25:00;2020-09-03 01:00:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-08 23:50:00;2020-09-09 01:25:00
00011310;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-09 15:50:00;2020-09-09 17:40:00
00011311;FR-CASADA;CHC. ALEXANDRE TORRES (CIF.2137);2015-01-01 02:00:00;2034-12-31 03:00:00
00011311;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011311;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 20:15:00;2020-09-01 23:10:00
00011311;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 00:00:00;2020-09-02 02:55:00
00011311;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 16:55:00;2020-09-02 18:05:00
00011311;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:35:00;2020-09-02 19:45:00
00011314;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011315;GVI;acdo email renata freitas;2017-08-01 03:00:00;2035-12-31 00:00:00
00011315;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 00:00:00;2020-09-02 01:15:00
00011315;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-13 01:55:00;2020-09-13 03:45:00
00011315;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 16:45:00;2020-09-24 19:20:00
00011315;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 20:10:00;2020-09-24 22:55:00
00011317;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011317;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-20 22:10:00;2020-09-20 23:40:00
00011320;BEN;( FILHO NASCIDO EM 24/04/2017 );2018-03-27 03:00:00;2022-04-24 03:00:00
00011321;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 11:00:00;2020-09-23 12:30:00
00011327;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011332;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011332;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-20 23:40:00;2020-09-21 01:50:00
00011332;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 18:10:00;2020-09-21 19:30:00
00011332;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 22:10:00;2020-09-21 23:40:00
00011332;TROCA;;2020-10-01 03:00:00;2020-10-02 03:00:00
00011338;GVI;;2019-04-01 03:00:00;2035-12-31 00:00:00
00011338;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:35:00;2020-09-30 10:50:00
00011338;TROCA;;2020-10-01 03:00:00;2020-11-01 02:59:00
00011342;GVI;;2020-05-01 03:00:00;2035-12-31 00:00:00
00011348;BEN;(Filho nascido em julho/19);2020-07-04 03:00:00;2024-07-31 03:00:00
00011348;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-22 19:50:00;2020-09-22 21:45:00
00011361;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011365;E-CASADA;COP. GILSON FLORES (CIF.6375);2019-10-01 03:00:00;2035-12-31 00:00:00
00011369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 22:05:00;2020-09-01 23:35:00
00011369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 00:35:00;2020-09-02 04:45:00
00011369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 18:50:00;2020-09-02 22:55:00
00011369;TROCA;TROCA COM JULIANA LEITE;2020-09-21 03:00:00;2020-09-23 03:00:00
00011369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 20:15:00;2020-09-28 22:30:00
00011369;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 18:10:00;2020-09-29 19:30:00
00011370;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011373;FR-CASADA;COP TARSIO ROCHA (CIF.6445);2019-02-01 02:00:00;2020-11-15 03:00:00
00011373;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:00:00;2020-09-30 10:40:00
00011390;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011390;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-02 06:05:00;2020-09-02 09:30:00
00011390;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 23:45:00;2020-09-11 02:15:00
00011396;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011396;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 13:30:00;2020-09-14 16:05:00
00011396;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 18:55:00;2020-09-14 21:40:00
00011396;AGD-RET;XQ-VENCIDO;2020-10-01 03:00:00;2020-10-08 03:00:00
00011411;GVI;;2017-02-01 02:00:00;2035-12-31 00:00:00
00011417;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011417;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-01 19:40:00;2020-09-01 20:55:00
00011417;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-04 21:00:00;2020-09-04 22:05:00
00011417;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 18:30:00;2020-09-26 21:30:00
00011419;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-17 09:00:00;2020-09-17 12:00:00
00011419;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 09:00:00;2020-09-29 12:00:00
00011422;E-CASADA;Escala Casada com AUX EMANUELLE FELIX;2011-04-01 03:00:00;2034-12-31 03:00:00
00011439;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-10 20:40:00;2020-09-10 22:35:00
00011449;GVI;;2019-01-06 02:00:00;2035-12-31 00:00:00
00011449;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 10:00:00;2020-09-24 11:10:00
00011449;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-24 11:50:00;2020-09-24 13:00:00
00011455;RESTRICAO;PERNOITE EM POA;2020-09-01 03:00:00;2020-10-01 02:59:00
00011455;TROCA;;2020-09-02 03:00:00;2020-09-03 03:00:00
00011455;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-03 07:05:00;2020-09-03 10:20:00
00011455;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-16 20:10:00;2020-09-16 22:55:00
00011457;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 11:40:00;2020-09-23 13:20:00
00011457;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-23 14:00:00;2020-09-23 15:35:00
00011457;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 11:50:00;2020-09-27 13:15:00
00011457;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-27 13:35:00;2020-09-27 15:15:00
00011464;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-14 23:10:00;2020-09-15 02:10:00
00011464;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-26 10:05:00;2020-09-26 12:10:00
00011473;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 19:50:00;2020-09-28 21:45:00
00011473;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-28 22:40:00;2020-09-29 00:20:00
00011473;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-29 01:00:00;2020-09-29 02:55:00
00011477;GVI;;2016-04-01 03:00:00;2035-12-31 00:00:00
00011477;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-18 20:00:00;2020-09-18 22:45:00
00011477;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-30 09:00:00;2020-09-30 12:00:00
00011478;CXDFLIGHT;generated by schedule import CXD Flight macro;2020-09-21 16:50:00;2020-09-21 19:05:00
